Date,High,Low,Open,Close,Volume,Adj Close
2020-05-22,296.6199951171875,294.2099914550781,295.5199890136719,296.4100036621094,3699100.0,295.18597412109375
2020-05-26,303.20001220703125,299.7099914550781,302.989990234375,300.1700134277344,7299600.0,298.9304504394531
2020-05-27,304.6099853515625,297.9100036621094,303.1600036621094,304.54998779296875,6809200.0,303.2923278808594
2020-05-28,307.9100036621094,303.29998779296875,305.82000732421875,303.95001220703125,5877200.0,302.6948547363281
2020-05-29,305.989990234375,300.5799865722656,303.4700012207031,305.17999267578125,7085400.0,303.91973876953125
2020-06-01,307.25,304.1000061035156,304.6400146484375,306.67999267578125,6471000.0,305.4135437011719
2020-06-02,309.2300109863281,306.1700134277344,307.6499938964844,309.2300109863281,3188000.0,307.9530334472656
2020-06-03,314.32000732421875,311.0199890136719,311.3299865722656,313.3900146484375,4870400.0,312.0958557128906
2020-06-04,314.1199951171875,310.1700134277344,312.17999267578125,312.3399963378906,6997200.0,311.0501708984375
2020-06-05,322.45001220703125,318.32000732421875,318.3800048828125,320.4800109863281,7160800.0,319.1565856933594
2020-06-08,324.54998779296875,320.80999755859375,321.2300109863281,324.3999938964844,3822900.0,323.06036376953125
2020-06-09,323.5400085449219,320.5199890136719,321.4700012207031,322.010009765625,4326400.0,320.6802673339844
2020-06-10,323.55999755859375,319.3999938964844,322.6000061035156,320.1099853515625,6002800.0,318.7880859375
2020-06-11,313.1000061035156,301.0799865722656,312.57000732421875,301.5899963378906,7901500.0,300.3445739746094
2020-06-12,310.1400146484375,299.6199951171875,309.2900085449219,305.3599853515625,7851700.0,304.0989990234375
2020-06-15,308.04998779296875,296.489990234375,297.7900085449219,306.8900146484375,6281200.0,306.8900146484375
2020-06-16,315.5,307.510009765625,315.3900146484375,312.7900085449219,5248800.0,312.7900085449219
2020-06-17,314.20001220703125,310.69000244140625,313.94000244140625,311.3800048828125,3530200.0,311.3800048828125
2020-06-18,312.1300048828125,309.3599853515625,309.82000732421875,311.6199951171875,4008900.0,311.6199951171875
2020-06-19,315.6000061035156,308.3800048828125,315.3299865722656,309.7200012207031,3833900.0,309.7200012207031
2020-06-22,312.239990234375,307.95001220703125,309.1700134277344,311.94000244140625,4186200.0,311.94000244140625
2020-06-23,315.75,312.8699951171875,314.70001220703125,313.2099914550781,3794900.0,313.2099914550781
2020-06-24,311.7300109863281,303.3599853515625,311.0400085449219,305.29998779296875,5060800.0,305.29998779296875
2020-06-25,308.8299865722656,302.44000244140625,304.6600036621094,308.5,6432400.0,308.5
2020-06-26,307.55999755859375,300.6199951171875,307.3500061035156,301.1400146484375,4968200.0,301.1400146484375
